Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,collected_by,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,isolate,isolation_source,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study,tissue
SRR20993854,WGS,302,20369559948,PRJNA867688,SAMN30219899,Invertebrate,6569239520,UCLA,Ian Taniguchi,2021-05-18,public,"sra,run.zq,fastq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17010953,USA,North America,USA:California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG03H12,Point Loma,32.67363333 N 117.24614722 W,AWJG03H12,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T17:10:00Z,1,AWJG03H12,SRP390753,epipodial
SRR20993855,WGS,302,27856465806,PRJNA867688,SAMN30219898,Invertebrate,8768569325,UCLA,"SHL\, BML",1999-10-22,public,"sra,fastq,run.zq","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX17010952,USA,North America,USA:California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG03G12,Trinidad,41.05053333 N 124.15049166 W,AWJG03G12,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T17:10:00Z,1,AWJG03G12,SRP390753,epipodial
SRR20993856,WGS,302,22269357086,PRJNA867688,SAMN30219897,Invertebrate,7090006334,UCLA,"SHL\, BML",2007-08-06,public,"run.zq,fastq,sra","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX17010951,USA,North America,USA:California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG03E12,Timber Cove,38.530525 N 123.27260555 W,AWJG03E12,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T18:42:00Z,1,AWJG03E12,SRP390753,epipodial
SRR20993857,WGS,302,21902456380,PRJNA867688,SAMN30219896,Invertebrate,6926835969,UCLA,"SHL\, BML",2007-02-05,public,"run.zq,fastq,sra","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX17010950,USA,North America,USA:California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG03D12,VanDamme,39.26975833 N 123.79865833 W,AWJG03D12,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T16:56:00Z,1,AWJG03D12,SRP390753,epipodial
SRR20993858,WGS,302,21022868696,PRJNA867688,SAMN30219895,Invertebrate,6779004869,UCLA,ODFW,2021-06-17,public,"sra,run.zq,fastq","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX17010949,USA,North America,USA:Oregon,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG03C12,"Port Orford\, Nellie's Cove",42.4414 N 124.3025 W,AWJG03C12,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T16:47:00Z,1,AWJG03C12,SRP390753,epipodial
SRR20993859,WGS,302,26365756962,PRJNA867688,SAMN30219894,Invertebrate,8394948463,UCLA,ODFW,2021-05-28,public,"sra,fastq,run.zq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX17010948,USA,North America,USA:Oregon,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG03B12,"Brookings\, Hooskanaden Creek",42.2217 N 124.3813 W,AWJG03B12,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T17:02:00Z,1,AWJG03B12,SRP390753,epipodial
SRR20993860,WGS,302,6357236806,PRJNA867688,SAMN30219893,Invertebrate,2140677066,UCLA,De Wit/Lee/Leary,2011-02-02,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX17010947,USA,North America,USA:California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG03A12,Hopkins (Monterey),36.62073333 N 121.90196666 W,AWJG03A12,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T16:29:00Z,1,AWJG03A12,SRP390753,epipodial
SRR20993886,WGS,302,21924853606,PRJNA867688,SAMN30219847,Invertebrate,7065700576,UCLA,ODFW,2021-05-26,public,"run.zq,sra,fastq","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX17010921,USA,North America,USA:Oregon,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG03F05,"Charleston\, South Cove",43.34013888 N 124.37816111 W,AWJG03F05,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T17:18:00Z,1,AWJG03F05,SRP390753,epipodial
SRR20993887,WGS,302,24950708178,PRJNA867688,SAMN30219846,Invertebrate,8140962535,UCLA,ODFW,2021-05-26,public,"fastq,sra,run.zq","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",SRX17010920,USA,North America,USA:Oregon,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG03E05,"Brookings\, Lone Ranch",42.0558 N 124.2057 W,AWJG03E05,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T17:00:00Z,1,AWJG03E05,SRP390753,epipodial
SRR20993888,WGS,302,28164699086,PRJNA867688,SAMN30219845,Invertebrate,9194851784,UCLA,Fabiola Lafarga,2014,public,"run.zq,sra,fastq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX17010919,Mexico,North America,Mexico:Baja California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG03D05,Santo Tomas,31.54910277 N 116.68323611 W,AWJG03D05,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T17:15:00Z,1,AWJG03D05,SRP390753,epipodial
SRR20993889,WGS,302,11544437126,PRJNA867688,SAMN30219844,Invertebrate,3885569430,UCLA,De Wit/Barshis/Sommer,2011-02-02,public,"fastq,sra,run.zq","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX17010918,USA,North America,USA:California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG03C05,Hopkins (Monterey),36.62073333 N 121.90196666 W,AWJG03C05,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T16:34:00Z,1,AWJG03C05,SRP390753,epipodial
SRR20993890,WGS,302,19500977144,PRJNA867688,SAMN30219843,Invertebrate,6142277703,UCLA,"SHL\, BML",2003-04-30,public,"sra,fastq,run.zq","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX17010917,USA,North America,USA:California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG03B05,Point Reyes,37.98801666 N 122.96269722 W,AWJG03B05,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T16:46:00Z,1,AWJG03B05,SRP390753,epipodial
SRR20993891,WGS,302,25071562236,PRJNA867688,SAMN30219842,Invertebrate,8011535360,UCLA,"SHL\, BML",2011-08-15,public,"fastq,run.zq,sra","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17010916,USA,North America,USA:California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG03A05,Salt Point,38.563975 N 123.33383888 W,AWJG03A05,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T17:02:00Z,1,AWJG03A05,SRP390753,epipodial
SRR20993894,WGS,302,26054699076,PRJNA867688,SAMN30219841,Invertebrate,8265913630,UCLA,"SHL\, BML",1998-12-18,public,"sra,run.zq,fastq","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX17010913,USA,North America,USA:California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG03H04,Shelter Cover,40.02043888 N 124.06986666 W,AWJG03H04,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T16:51:00Z,1,AWJG03H04,SRP390753,epipodial
SRR20993895,WGS,302,24670027264,PRJNA867688,SAMN30219840,Invertebrate,8047924150,UCLA,"SHL\, BML",1999-08-20,public,"fastq,sra,run.zq","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX17010912,USA,North America,USA:California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG03G04,Crescent City,41.74355833 N 124.20152777 W,AWJG03G04,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T17:02:00Z,1,AWJG03G04,SRP390753,epipodial
SRR20993896,WGS,302,21381199246,PRJNA867688,SAMN30219839,Invertebrate,6888398490,UCLA,ODFW,2021-06-17,public,"fastq,sra,run.zq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX17010911,USA,North America,USA:Oregon,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG03F04,"Port Orford\, Nellie's Cove",42.4414 N 124.3025 W,AWJG03F04,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T18:03:00Z,1,AWJG03F04,SRP390753,epipodial
SRR20993897,WGS,302,22449658032,PRJNA867688,SAMN30219838,Invertebrate,7167896813,UCLA,ODFW,2021-05-26,public,"fastq,sra,run.zq","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX17010910,USA,North America,USA:Oregon,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG03E04,"Brookings\, Lone Ranch",42.0558 N 124.2057 W,AWJG03E04,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T17:04:00Z,1,AWJG03E04,SRP390753,epipodial
SRR20993898,WGS,302,27726039254,PRJNA867688,SAMN30219837,Invertebrate,8718585346,UCLA,"SHL\, BML",2007-08-25,public,"run.zq,fastq,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX17010909,USA,North America,USA:California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG03D04,San Miguel Isle,34.05266111 N 120.34653611 W,AWJG03D04,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T17:22:00Z,1,AWJG03D04,SRP390753,epipodial
SRR20993899,WGS,302,9024922096,PRJNA867688,SAMN30219836,Invertebrate,2985814314,UCLA,De Wit/Barshis/Sommer,2011-02-02,public,"fastq,sra,run.zq","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX17010908,USA,North America,USA:California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG03C04,Hopkins (Monterey),36.62073333 N 121.90196666 W,AWJG03C04,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T16:35:00Z,1,AWJG03C04,SRP390753,epipodial
SRR20993900,WGS,302,23209674554,PRJNA867688,SAMN30219835,Invertebrate,7278416813,UCLA,"SHL\, BML",2010-05-14,public,"sra,run.zq,fastq","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX17010907,USA,North America,USA:California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG03B04,Bodega Bay,38.31356666 N 123.07554722 W,AWJG03B04,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T17:01:00Z,1,AWJG03B04,SRP390753,epipodial
SRR20993901,WGS,302,28753241518,PRJNA867688,SAMN30219834,Invertebrate,9041252981,UCLA,"SHL\, BML",2011-08-15,public,"run.zq,sra,fastq","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX17010906,USA,North America,USA:California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG03A04,Salt Point,38.563975 N 123.33383888 W,AWJG03A04,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T17:29:00Z,1,AWJG03A04,SRP390753,epipodial
SRR20993902,WGS,302,22400774500,PRJNA867688,SAMN30219833,Invertebrate,7187645047,UCLA,"SHL\, BML",1999-10-27,public,"fastq,run.zq,sra","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX17010905,USA,North America,USA:California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG03H03,House Cove,39.36008333 N 123.82366666 W,AWJG03H03,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T16:52:00Z,1,AWJG03H03,SRP390753,epipodial
SRR20993903,WGS,302,23606594060,PRJNA867688,SAMN30219832,Invertebrate,7789741585,UCLA,"SHL\, BML",1999-08-20,public,"fastq,sra,run.zq","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX17010904,USA,North America,USA:California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG03G03,Crescent City,41.74355833 N 124.20152777 W,AWJG03G03,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T16:55:00Z,1,AWJG03G03,SRP390753,epipodial
SRR20993905,WGS,302,19376848198,PRJNA867688,SAMN30219831,Invertebrate,6319968244,UCLA,ODFW,2021-06-17,public,"run.zq,sra,fastq","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX17010902,USA,North America,USA:Oregon,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG03F03,"Port Orford\, Nellie's Cove",42.4414 N 124.3025 W,AWJG03F03,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T16:54:00Z,1,AWJG03F03,SRP390753,epipodial
SRR20993906,WGS,302,15920591078,PRJNA867688,SAMN30219830,Invertebrate,5122802432,UCLA,ODFW,2021-05-26,public,"fastq,run.zq,sra","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX17010901,USA,North America,USA:Oregon,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG03E03,"Brookings\, Lone Ranch",42.0558 N 124.2057 W,AWJG03E03,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T16:48:00Z,1,AWJG03E03,SRP390753,epipodial
SRR20993907,WGS,302,29997184652,PRJNA867688,SAMN30219829,Invertebrate,9404971994,UCLA,"SHL\, BML",2007-08-25,public,"sra,run.zq,fastq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX17010900,USA,North America,USA:California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG03D03,San Miguel Isle,34.05266111 N 120.34653611 W,AWJG03D03,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T17:28:00Z,1,AWJG03D03,SRP390753,epipodial
SRR20993908,WGS,302,24670433454,PRJNA867688,SAMN30219828,Invertebrate,7653611339,UCLA,"SHL\, BML",2007-07-18,public,"sra,run.zq,fastq","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX17010899,USA,North America,USA:California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG03C03,Farallones Island,37.70085833 N 122.99649166 W,AWJG03C03,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T17:11:00Z,1,AWJG03C03,SRP390753,epipodial
SRR20993909,WGS,302,28905071112,PRJNA867688,SAMN30219827,Invertebrate,9133635621,UCLA,"SHL\, BML",2010-05-14,public,"sra,run.zq,fastq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17010898,USA,North America,USA:California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG03B03,Bodega Bay,38.31356666 N 123.07554722 W,AWJG03B03,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T17:05:00Z,1,AWJG03B03,SRP390753,epipodial
SRR20993934,WGS,302,25447362580,PRJNA867688,SAMN30219892,Invertebrate,7953526289,UCLA,"SHL\, BML",2011-08-15,public,"run.zq,sra,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX17010873,USA,North America,USA:California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG03G11,Salt Point,38.563975 N 123.33383888 W,AWJG03G11,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T17:08:00Z,1,AWJG03G11,SRP390753,epipodial
SRR20993935,WGS,302,29014161968,PRJNA867688,SAMN30219891,Invertebrate,9072552401,UCLA,"SHL\, BML",2007-02-05,public,"fastq,run.zq,sra","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX17010872,USA,North America,USA:California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG03F11,VanDamme,39.26975833 N 123.79865833 W,AWJG03F11,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T18:18:00Z,1,AWJG03F11,SRP390753,epipodial
SRR20993936,WGS,302,19666525088,PRJNA867688,SAMN30219890,Invertebrate,6381071775,UCLA,ODFW,2021-05-21,public,"run.zq,fastq,sra","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX17010871,USA,North America,USA:Oregon,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG03E11,"Rogue Reef\, Gold Beach",42.2638 N 124.2802 W,AWJG03E11,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T17:00:00Z,1,AWJG03E11,SRP390753,epipodial
SRR20993937,WGS,302,18693812080,PRJNA867688,SAMN30219889,Invertebrate,6090755188,UCLA,Fabiola Lafarga,2016,public,"sra,run.zq,fastq","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX17010870,Mexico,North America,Mexico:Baja California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG03D11,Punta San Jose,31.46263611 N 116.59057777 W,AWJG03D11,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T16:52:00Z,1,AWJG03D11,SRP390753,epipodial
SRR20993938,WGS,302,23651464314,PRJNA867688,SAMN30219888,Invertebrate,7731050155,UCLA,Fabiola Lafarga,2014,public,"fastq,run.zq,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX17010869,Mexico,North America,Mexico:Baja California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG03C11,Santo Tomas,31.54910277 N 116.68323611 W,AWJG03C11,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T17:02:00Z,1,AWJG03C11,SRP390753,epipodial
SRR20993939,WGS,302,22083547056,PRJNA867688,SAMN30219887,Invertebrate,7187816407,UCLA,ODFW,2021-06-17,public,"run.zq,sra,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX17010868,USA,North America,USA:Oregon,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG03B11,"Port Orford\, Nellie's Cove",42.4414 N 124.3025 W,AWJG03B11,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T17:26:00Z,1,AWJG03B11,SRP390753,epipodial
SRR20993940,WGS,302,21895230426,PRJNA867688,SAMN30219886,Invertebrate,7103623461,UCLA,ODFW,2021-05-26,public,"fastq,sra,run.zq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX17010867,USA,North America,USA:Oregon,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG03A11,"Brookings\, Lone Ranch",42.0558 N 124.2057 W,AWJG03A11,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T17:38:00Z,1,AWJG03A11,SRP390753,epipodial
SRR20993941,WGS,302,20181559512,PRJNA867688,SAMN30219884,Invertebrate,6371906879,UCLA,"SHL\, BML",1998-12-18,public,"run.zq,fastq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX17010866,USA,North America,USA:California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG03F10,Shelter Cover,40.02043888 N 124.06986666 W,AWJG03F10,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T16:54:00Z,1,AWJG03F10,SRP390753,epipodial
SRR20993942,WGS,302,22839611002,PRJNA867688,SAMN30219883,Invertebrate,7459281149,UCLA,Andrew Harmer,2021-05-06,public,"run.zq,fastq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX17010865,USA,North America,USA:California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG03E10,"Morro Bay\, Diablo Cove",35.21 N 120.8573 W,AWJG03E10,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T17:11:00Z,1,AWJG03E10,SRP390753,epipodial
SRR20993943,WGS,302,23277838672,PRJNA867688,SAMN30219882,Invertebrate,7374111642,UCLA,"SHL\, BML",2011-08-15,public,"fastq,sra,run.zq","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX17010864,USA,North America,USA:California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG03D10,Salt Point,38.563975 N 123.33383888 W,AWJG03D10,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T17:06:00Z,1,AWJG03D10,SRP390753,epipodial
SRR20993945,WGS,302,14841902042,PRJNA867688,SAMN30219881,Invertebrate,4832032837,UCLA,Fabiola Lafarga,2014,public,"run.zq,sra,fastq","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX17010862,Mexico,North America,Mexico:Baja California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG03C10,Santo Tomas,31.54910277 N 116.68323611 W,AWJG03C10,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T16:44:00Z,1,AWJG03C10,SRP390753,epipodial
SRR20993946,WGS,302,20305743422,PRJNA867688,SAMN30219880,Invertebrate,6673209142,UCLA,ODFW,2021-05-28,public,"fastq,run.zq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX17010861,USA,North America,USA:Oregon,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG03B10,"Brookings\, Hooskanaden Creek",42.2217 N 124.3813 W,AWJG03B10,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T16:51:00Z,1,AWJG03B10,SRP390753,epipodial
SRR20993947,WGS,302,18602166556,PRJNA867688,SAMN30219879,Invertebrate,6142236304,UCLA,Fabiola Lafarga,2014,public,"fastq,sra,run.zq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX17010860,Mexico,North America,Mexico:Baja California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG03A10,Santo Tomas,31.54910277 N 116.68323611 W,AWJG03A10,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T17:44:00Z,1,AWJG03A10,SRP390753,epipodial
SRR20993948,WGS,302,22403462300,PRJNA867688,SAMN30219878,Invertebrate,7195342151,UCLA,Fabiola Lafarga,2016,public,"run.zq,fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17010859,Mexico,North America,Mexico:Baja California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG03G09,Punta San Jose,31.46263611 N 116.59057777 W,AWJG03G09,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T17:00:00Z,1,AWJG03G09,SRP390753,epipodial
SRR20993949,WGS,302,26489328114,PRJNA867688,SAMN30219877,Invertebrate,8294358742,UCLA,"SHL\, BML",1998-12-18,public,"run.zq,sra,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX17010858,USA,North America,USA:California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG03F09,Shelter Cover,40.02043888 N 124.06986666 W,AWJG03F09,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T17:02:00Z,1,AWJG03F09,SRP390753,epipodial
SRR20993950,WGS,302,23404292716,PRJNA867688,SAMN30219876,Invertebrate,7628662062,UCLA,Andrew Harmer,2021-05-06,public,"run.zq,fastq,sra","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX17010857,USA,North America,USA:California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG03E09,"Morro Bay\, Diablo Cove",35.21 N 120.8573 W,AWJG03E09,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T17:07:00Z,1,AWJG03E09,SRP390753,epipodial
SRR20993951,WGS,302,18728310446,PRJNA867688,SAMN30219875,Invertebrate,5909159905,UCLA,"SHL\, BML",2011-08-15,public,"sra,fastq,run.zq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX17010856,USA,North America,USA:California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG03D09,Salt Point,38.563975 N 123.33383888 W,AWJG03D09,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T16:43:00Z,1,AWJG03D09,SRP390753,epipodial
SRR20993952,WGS,302,22329122886,PRJNA867688,SAMN30219874,Invertebrate,7229302696,UCLA,ODFW,2021-05-26,public,"fastq,run.zq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX17010855,USA,North America,USA:Oregon,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG03C09,"Charleston\, South Cove",43.34013888 N 124.37816111 W,AWJG03C09,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T17:20:00Z,1,AWJG03C09,SRP390753,epipodial
SRR20993953,WGS,302,17691289860,PRJNA867688,SAMN30219873,Invertebrate,5759542303,UCLA,ODFW,2021-05-28,public,"run.zq,fastq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX17010854,USA,North America,USA:Oregon,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG03B09,"Brookings\, Hooskanaden Creek",42.2217 N 124.3813 W,AWJG03B09,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T16:57:00Z,1,AWJG03B09,SRP390753,epipodial
